ID	Pop.total	Pop.term	Study.total	Study.term	p	p.adjusted	p.min	name
GO:0003723	4753	925	166	84	4.400180448538801E-20	1.992401707098369E-16	0.0	"RNA binding"
GO:0006401	4753	265	166	37	8.231136541150198E-14	1.0794688014827722E-10	0.0	"RNA catabolic process"
GO:0034655	4753	294	166	39	8.522443025997032E-14	1.0794688014827722E-10	0.0	"nucleobase-containing compound catabolic process"
GO:0046700	4753	298	166	39	1.339601529523792E-13	1.0794688014827722E-10	0.0	"heterocycle catabolic process"
GO:0019439	4753	299	166	39	1.4980354130806052E-13	1.0794688014827722E-10	0.0	"aromatic compound catabolic process"
GO:0044270	4753	300	166	39	1.6743610378467261E-13	1.0794688014827722E-10	0.0	"cellular nitrogen compound catabolic process"
GO:1901361	4753	301	166	39	1.8705024124913085E-13	1.0794688014827722E-10	0.0	"organic cyclic compound catabolic process"
GO:0006413	4753	143	166	27	1.9071886951992443E-13	1.0794688014827722E-10	5.2080589380512195E-278	"translational initiation"
GO:0006402	4753	241	166	34	7.467508388826779E-13	3.6972101471616333E-10	0.0	"mRNA catabolic process"
GO:0016071	4753	514	166	51	8.165216756099014E-13	3.6972101471616333E-10	0.0	"mRNA metabolic process"
GO:1990904	4753	415	166	44	5.161266867677702E-12	2.124565125167694E-9	0.0	"ribonucleoprotein complex"
GO:0022626	4753	97	166	21	7.34716579744249E-12	2.772330560901633E-9	5.566785504664449E-205	"cytosolic ribosome"
GO:0006412	4753	369	166	40	3.088995441187212E-11	9.990693826925496E-9	0.0	"translation"
GO:0006414	4753	369	166	40	3.088995441187212E-11	9.990693826925496E-9	0.0	"translational elongation"
GO:0000184	4753	105	166	21	3.6962173868113375E-11	1.1157648218321157E-8	2.850732936946825E-218	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
GO:0043604	4753	409	166	42	5.2033652159761097E-11	1.472552356121239E-8	0.0	"amide biosynthetic process"
GO:0043043	4753	376	166	40	5.610455084531552E-11	1.4943612131034627E-8	0.0	"peptide biosynthetic process"
GO:0006614	4753	87	166	19	6.709770016084528E-11	1.6878799240461524E-8	5.909337114149702E-188	"SRP-dependent cotranslational protein targeting to membrane"
GO:0003676	4753	1722	166	100	1.3552187692492869E-10	3.2297003090319843E-8	0.0	"nucleic acid binding"
GO:0044391	4753	136	166	23	1.4750681522139147E-10	3.339554296612303E-8	2.2010644126723933E-267	"ribosomal subunit"
GO:0006613	4753	92	166	19	1.8889998325555862E-10	4.073043448481759E-8	1.5801218012446508E-196	"cotranslational protein targeting to membrane"
GO:0003735	4753	115	166	21	2.2566596432847588E-10	4.6446158476333585E-8	1.6544649982732215E-234	"structural constituent of ribosome"
GO:0045047	4753	94	166	19	2.801019761049648E-10	5.5143554252316554E-8	6.359695872204893E-200	"protein targeting to ER"
GO:0006518	4753	417	166	41	3.731188692204327E-10	7.039509332625497E-8	0.0	"peptide metabolic process"
GO:0022625	4753	48	166	14	3.996005641095496E-10	7.156499058881291E-8	5.045069891541932E-116	"cytosolic large ribosomal subunit"
GO:0072599	4753	96	166	19	4.109297162785194E-10	7.156499058881291E-8	2.6726309376518686E-203	"establishment of protein localization to endoplasmic reticulum"
GO:0043603	4753	483	166	44	8.710006196539135E-10	1.4607002984418224E-7	0.0	"cellular amide metabolic process"
GO:0000956	4753	149	166	23	9.789597289830056E-10	1.5831177331553747E-7	5.379385582879354E-287	"nuclear-transcribed mRNA catabolic process"
GO:0010608	4753	345	166	36	1.1086538212434476E-9	1.7310291388242523E-7	0.0	"posttranscriptional regulation of gene expression"
GO:1901363	4753	2237	166	116	1.2337407947398391E-9	1.8621261061939971E-7	0.0	"heterocyclic compound binding"
GO:0070972	4753	104	166	19	1.7270070217963908E-9	2.522544449901309E-7	1.2621959451253816E-216	"protein localization to endoplasmic reticulum"
GO:0097159	4753	2252	166	116	2.0365274198767103E-9	2.881686299125545E-7	0.0	"organic cyclic compound binding"
GO:0005840	4753	161	166	23	4.669631241850794E-9	6.407300079727393E-7	1.1990017532172808E-304	"ribosome"
GO:0044403	4753	493	166	43	5.63936927234319E-9	7.510312960344107E-7	0.0	"biological process involved in symbiotic interaction"
GO:0006612	4753	127	166	20	9.36587145822598E-9	1.2116761703670642E-6	1.7445532779550746E-253	"protein targeting to membrane"
GO:0002181	4753	72	166	15	1.5276460873835788E-8	1.921439301020235E-6	1.9056444876425364E-161	"cytoplasmic translation"
GO:0019083	4753	144	166	21	1.6009022116748935E-8	1.9591581660713294E-6	1.6268123363983568E-279	"viral transcription"
GO:0090150	4753	189	166	24	2.289558068393072E-8	2.7281891930746923E-6	0.0	"establishment of protein localization to membrane"
GO:1901566	4753	683	166	51	3.1195994546967874E-8	3.6219349566325775E-6	0.0	"organonitrogen compound biosynthetic process"
GO:0005198	4753	224	166	26	3.7287803008912636E-8	4.22097930060891E-6	0.0	"structural molecule activity"
GO:0044419	4753	693	166	51	5.104065117686361E-8	5.636879720215571E-6	0.0	"biological process involved in interspecies interaction between organisms"
GO:0016032	4753	476	166	40	6.474937537437316E-8	6.980599326075278E-6	0.0	"viral process"
