ID	Pop.total	Pop.term	Study.total	Study.term	p	p.adjusted	p.min	name
GO:0005929	11077	423	81	36	5.544545770211326E-30	5.045536650892306E-27	0.0	"cilium"
GO:0030990	11077	423	81	36	5.544545770211326E-30	5.045536650892306E-27	0.0	"intraciliary transport particle"
GO:0044441	11077	260	81	28	8.152450661534607E-26	4.945820067997661E-23	0.0	"ciliary part"
GO:0007018	11077	374	81	26	4.827055756286734E-19	2.196310369110464E-16	0.0	"microtubule-based movement"
GO:0005930	11077	100	81	16	1.1666796179390001E-17	4.181693233101402E-15	5.2777133820614066E-247	"axoneme"
GO:0097014	11077	101	81	16	1.3785801867367257E-17	4.181693233101402E-15	4.856054036500114E-249	"ciliary plasm"
GO:0001578	11077	283	81	22	3.905562716365381E-17	1.015446306254999E-14	0.0	"microtubule bundle formation"
GO:0035082	11077	265	81	21	1.5465716510973302E-16	2.1652003115362625E-14	0.0	"axoneme assembly"
GO:0035735	11077	265	81	21	1.5465716510973302E-16	2.1652003115362625E-14	0.0	"intraciliary transport involved in cilium assembly"
GO:1905349	11077	265	81	21	1.5465716510973302E-16	2.1652003115362625E-14	0.0	"ciliary transition zone assembly"
GO:0060271	11077	265	81	21	1.5465716510973302E-16	2.1652003115362625E-14	0.0	"cilium assembly"
GO:0097711	11077	265	81	21	1.5465716510973302E-16	2.1652003115362625E-14	0.0	"ciliary basal body-plasma membrane docking"
GO:0097712	11077	265	81	21	1.5465716510973302E-16	2.1652003115362625E-14	0.0	"vesicle targeting, trans-Golgi to periciliary membrane compartment"
GO:0042073	11077	268	81	21	1.9462829998452465E-16	2.498944613721601E-14	0.0	"intraciliary transport"
GO:0007017	11077	630	81	29	2.0595697365837373E-16	2.498944613721601E-14	0.0	"microtubule-based process"
GO:0044782	11077	273	81	21	2.8370354577562033E-16	3.227127833197681E-14	0.0	"cilium organization"
GO:0061512	11077	277	81	21	3.814214480480977E-16	4.083453149691399E-14	0.0	"protein localization to cilium"
GO:0003341	11077	35	81	11	5.728596289029428E-16	5.792247358907533E-14	3.039551749887021E-102	"cilium movement"
GO:0015630	11077	888	81	32	3.960565603110686E-15	3.793804946137604E-13	0.0	"microtubule cytoskeleton"
GO:0140056	11077	317	81	21	5.7945481338555165E-15	5.27303880180852E-13	0.0	"organelle localization by membrane tethering"
GO:0098590	11077	1493	81	40	7.362647369720986E-15	6.380961053758188E-13	0.0	"plasma membrane region"
GO:0022406	11077	324	81	21	8.965278092537993E-15	7.41673005837234E-13	0.0	"membrane docking"
GO:0120025	11077	1271	81	37	1.0102492182846483E-14	7.994145988165477E-13	0.0	"plasma membrane bounded cell projection"
GO:0048199	11077	329	81	21	1.2166250879113227E-14	9.22607358332753E-13	0.0	"vesicle targeting, to, from or within Golgi"
GO:0042995	11077	1311	81	37	2.7153542900948368E-14	1.7414197076533213E-12	0.0	"cell projection"
GO:0032838	11077	161	81	16	2.7790567647733537E-14	1.7414197076533213E-12	0.0	"plasma membrane bounded cell projection cytoplasm"
GO:0099111	11077	343	81	21	2.7840515287713873E-14	1.7414197076533213E-12	0.0	"microtubule-based transport"
GO:0006903	11077	343	81	21	2.7840515287713873E-14	1.7414197076533213E-12	0.0	"vesicle targeting"
GO:0010970	11077	343	81	21	2.7840515287713873E-14	1.7414197076533213E-12	0.0	"transport along microtubule"
GO:0031503	11077	434	81	23	2.870472045582398E-14	1.7414197076533213E-12	0.0	"protein-containing complex localization"
GO:0030705	11077	355	81	21	5.4942172489533255E-14	3.2256372235790495E-12	0.0	"cytoskeleton-dependent intracellular transport"
GO:0000226	11077	538	81	24	3.08566633356763E-13	1.6991236695401277E-11	0.0	"microtubule cytoskeleton organization"
GO:0044463	11077	835	81	29	3.1741870749650735E-13	1.6991236695401277E-11	0.0	"cell projection part"
GO:0120038	11077	835	81	29	3.1741870749650735E-13	1.6991236695401277E-11	0.0	"plasma membrane bounded cell projection part"
GO:0044447	11077	61	81	11	4.93383460445693E-13	2.5655939943176034E-11	1.1685108189886201E-163	"axoneme part"
GO:0005874	11077	353	81	20	5.452285615546212E-13	2.7564332834150294E-11	0.0	"microtubule"
GO:0044430	11077	1189	81	33	2.185907828829615E-12	1.0752303374242971E-10	0.0	"cytoskeletal part"
GO:0044459	11077	2055	81	43	2.5776567956424423E-12	1.2345619389655907E-10	0.0	"plasma membrane part"
GO:0051650	11077	440	81	21	3.56274773447987E-12	1.6626156094239395E-10	0.0	"establishment of vesicle localization"
GO:0051648	11077	448	81	21	5.026968239635128E-12	2.2872705490339831E-10	0.0	"vesicle localization"
GO:0005856	11077	1490	81	36	8.172779256816869E-12	3.6279166457089517E-10	0.0	"cytoskeleton"
GO:0031514	11077	86	81	11	2.4954081049013927E-11	1.0813435121239368E-9	5.101139389884817E-218	"motile cilium"
GO:0048193	11077	532	81	21	1.2746564176379473E-10	5.3950573955838694E-9	0.0	"Golgi vesicle transport"
GO:0005858	11077	54	81	9	1.5444046952489368E-10	6.3882194212569655E-9	1.0488591869976454E-147	"axonemal dynein complex"
GO:0030286	11077	76	81	10	1.5960248752043264E-10	6.455033939715276E-9	1.0264452647736916E-196	"dynein complex"
GO:0051656	11077	570	81	21	4.54083480225996E-10	1.7965911608941583E-8	0.0	"establishment of organelle localization"
GO:0099568	11077	360	81	17	6.660600090307064E-10	2.5792110987997566E-8	0.0	"cytoplasmic region"
GO:0036156	11077	45	81	8	9.946759468193912E-10	3.6945106596148814E-8	1.311238631368749E-126	"inner dynein arm"
GO:1990716	11077	45	81	8	9.946759468193912E-10	3.6945106596148814E-8	1.311238631368749E-126	"axonemal central apparatus"
GO:0006928	11077	1284	81	30	2.3366954911095333E-9	8.505571587638702E-8	0.0	"movement of cell or subcellular component"
GO:0005875	11077	135	81	11	3.4289417251938403E-9	1.2236615568338801E-7	6.1504628E-316	"microtubule associated complex"
GO:0099513	11077	646	81	21	4.3524723357468714E-9	1.523365317511405E-7	0.0	"polymeric cytoskeletal fiber"
GO:0051640	11077	652	81	21	5.130878920200347E-9	1.761924459389553E-7	0.0	"organelle localization"
GO:0099512	11077	723	81	22	5.7835413271811236E-9	1.9492676324943786E-7	0.0	"supramolecular fiber"
GO:0099081	11077	724	81	22	5.932661988002729E-9	1.963171785120903E-7	0.0	"supramolecular polymer"
GO:0099080	11077	725	81	22	6.085361978716352E-9	1.9777426430828144E-7	0.0	"supramolecular complex"
GO:0070925	11077	727	81	22	6.4018191025765405E-9	2.0440896081911061E-7	0.0	"organelle assembly"
GO:0008569	11077	11	81	5	8.236939695449453E-9	2.5846948699513803E-7	1.3021741347378199E-37	"ATP-dependent microtubule motor activity, minus-end-directed"
GO:0045503	11077	12	81	5	1.4039739544872821E-8	4.330902707062463E-7	1.4120811148362508E-40	"dynein light chain binding"
GO:0007010	11077	1016	81	25	2.9973741605242854E-8	9.092034953590332E-7	0.0	"cytoskeleton organization"
GO:0036064	11077	101	81	9	4.600370150222526E-8	1.3725694546565568E-6	4.856054036500114E-249	"ciliary basal body"
GO:0070286	11077	16	81	5	7.567606673324194E-8	2.186197483404767E-6	4.116917106398733E-52	"axonemal dynein complex assembly"
GO:0044458	11077	16	81	5	7.567606673324194E-8	2.186197483404767E-6	4.116917106398733E-52	"motile cilium assembly"
GO:0001539	11077	18	81	5	1.4674987664544645E-7	4.04673902264716E-6	1.0297789968589379E-57	"cilium or flagellum-dependent cell motility"
GO:1990939	11077	18	81	5	1.4674987664544645E-7	4.04673902264716E-6	1.0297789968589379E-57	"ATP-dependent microtubule motor activity"
GO:0060285	11077	18	81	5	1.4674987664544645E-7	4.04673902264716E-6	1.0297789968589379E-57	"cilium-dependent cell motility"
GO:0044425	11077	3870	81	51	2.3395613345337387E-7	6.3552263117185135E-6	0.0	"membrane part"
GO:0045505	11077	20	81	5	2.6252176247592424E-7	7.026317760385031E-6	3.1998909841223985E-63	"dynein intermediate chain binding"
GO:0035869	11077	61	81	7	2.7275111707131666E-7	7.194304827098497E-6	1.1685108189886201E-163	"ciliary transition zone"
GO:0051959	11077	21	81	5	3.425915086015317E-7	8.907379223639823E-6	6.077390853387557E-66	"dynein light intermediate chain binding"
GO:0036159	11077	10	81	4	5.389293622876136E-7	1.3814809005119108E-5	1.3101055590079439E-34	"inner dynein arm assembly"
GO:1990719	11077	43	81	6	6.226303802011926E-7	1.5109163892882275E-5	8.062006488697159E-122	"C1 axonemal microtubule"
GO:1990720	11077	43	81	6	6.226303802011926E-7	1.5109163892882275E-5	8.062006488697159E-122	"C2 axonemal microtubule"
GO:0097540	11077	43	81	6	6.226303802011926E-7	1.5109163892882275E-5	8.062006488697159E-122	"axonemal central pair"
GO:0097729	11077	43	81	6	6.226303802011926E-7	1.5109163892882275E-5	8.062006488697159E-122	"9+2 motile cilium"
GO:0097545	11077	44	81	6	7.167612714365503E-7	1.6724429666852842E-5	3.214865737730228E-124	"axonemal outer doublet"
GO:0097649	11077	44	81	6	7.167612714365503E-7	1.6724429666852842E-5	3.214865737730228E-124	"A axonemal microtubule"
GO:0097650	11077	44	81	6	7.167612714365503E-7	1.6724429666852842E-5	3.214865737730228E-124	"B axonemal microtubule"
GO:0033365	11077	957	81	22	8.356035382010332E-7	1.9250613158555447E-5	0.0	"protein localization to organelle"
GO:0005879	11077	47	81	6	1.071421756930728E-6	2.437484497017406E-5	2.3295298924899294E-131	"axonemal microtubule"
GO:0036157	11077	50	81	6	1.5582053002948866E-6	3.501152650045301E-5	2.042053908072272E-138	"outer dynein arm"
GO:0005881	11077	88	81	7	3.3881494992836954E-6	7.520039132556495E-5	3.2332122484652746E-222	"cytoplasmic microtubule"
GO:0003351	11077	16	81	4	4.5171770924347245E-6	9.905135311121927E-5	4.116917106398733E-52	"epithelial cilium movement"
GO:0071944	11077	4655	81	53	1.7085477525063213E-5	3.701853463763696E-4	0.0	"cell periphery"
GO:0003777	11077	45	81	5	1.792981555898649E-5	3.839089919688872E-4	1.311238631368749E-126	"microtubule motor activity"
GO:0003774	11077	76	81	6	1.8432698702844275E-5	3.9008734464158817E-4	1.0264452647736916E-196	"motor activity"
GO:0036158	11077	8	81	3	2.054689868004863E-5	4.298316735366495E-4	1.7833694303655602E-28	"outer dynein arm assembly"
GO:0005815	11077	542	81	14	3.356174953793582E-5	6.94118001807309E-4	0.0	"microtubule organizing center"
GO:0005886	11077	4619	81	52	3.4796527193746676E-5	7.115694325013365E-4	0.0	"plasma membrane"
GO:1904158	11077	2	81	2	5.281653462691756E-5	0.001068067700233222	1.6301399576194546E-8	"axonemal central apparatus assembly"
GO:0001895	11077	35	81	4	1.1692833166661929E-4	0.002338566633332386	3.039551749887021E-102	"retina homeostasis"
GO:0034613	11077	1608	81	25	1.307137563648199E-4	0.0025858590933040457	0.0	"cellular protein localization"
GO:0032991	11077	3770	81	44	1.3340871723126966E-4	0.002610794251192589	0.0	"protein-containing complex"
GO:0070727	11077	1618	81	25	1.4455881801851665E-4	0.0027989047744010668	0.0	"cellular macromolecule localization"
GO:0036126	11077	41	81	4	2.187481376497205E-4	0.004190753794973593	5.436375250936874E-117	"sperm flagellum"
GO:0016192	11077	1561	81	24	2.233055514344274E-4	0.004233501079277686	0.0	"vesicle-mediated transport"
GO:0097731	11077	42	81	4	2.4043743186140737E-4	0.004465266591711851	2.0689358512160845E-119	"9+0 non-motile cilium"
GO:0097733	11077	42	81	4	2.4043743186140737E-4	0.004465266591711851	2.0689358512160845E-119	"photoreceptor cell cilium"
GO:1905515	11077	48	81	4	4.043101922050054E-4	0.007432773230435453	1.0137573421550736E-133	"non-motile cilium assembly"
GO:0032391	11077	21	81	3	4.5561699413961996E-4	0.008292229293341084	6.077390853387557E-66	"photoreceptor connecting cilium"
GO:0060219	11077	5	81	2	5.206700772092019E-4	0.009382371688324233	7.202157081978861E-19	"camera-type eye photoreceptor cell differentiation"
GO:0034451	11077	25	81	3	7.714832557870463E-4	0.013765681622866904	1.2355562670728785E-76	"centriolar satellite"
GO:0097730	11077	59	81	4	8.8984850383937E-4	0.015723536669783045	3.8754110198594464E-159	"non-motile cilium"
GO:0030030	11077	1933	81	26	9.432929753052266E-4	0.016507627067841465	0.0	"cell projection organization"
