ID	Pop.total	Pop.term	Study.total	Study.term	p	p.adjusted	p.min	name
GO:0040011	11101	947	1092	140	2.773034685583713E-7	0.0016111206364984828	0.0	"locomotion"
GO:0005575	11101	9910	1092	1021	3.12808588777494E-7	0.0016111206364984828	0.0	"cellular_component"
GO:0097435	11101	413	1092	72	8.493226674294688E-7	0.0017543431517205775	0.0	"supramolecular fiber organization"
GO:0000000	11101	10237	1092	1045	8.662748122499255E-7	0.0017543431517205775	0.0	"Gene Ontology"
GO:0043228	11101	3449	1092	410	9.323198825287562E-7	0.0017543431517205775	0.0	"non-membrane-bounded organelle"
GO:0043232	11101	3442	1092	409	1.0218482584529139E-6	0.0017543431517205775	0.0	"intracellular non-membrane-bounded organelle"
GO:0044464	11101	9468	1092	982	1.2686562912829626E-6	0.0017839314572437636	0.0	"cell part"
GO:0003674	11101	9651	1092	997	1.5212982703340067E-6	0.0017839314572437636	0.0	"molecular_function"
GO:0009987	11101	8826	1092	926	1.5586237370346443E-6	0.0017839314572437636	0.0	"cellular process"
GO:0005623	11101	9477	1092	982	1.8301210243503969E-6	0.0018852076671833438	0.0	"cell"
GO:0043226	11101	8422	1092	889	2.292526162611553E-6	0.0021468465455510553	0.0	"organelle"
GO:0006928	11101	1273	1092	173	2.8132055941656875E-6	0.002414902568791729	0.0	"movement of cell or subcellular component"
GO:0050794	11101	5979	1092	659	3.1552984148176134E-6	0.0024503915888887152	0.0	"regulation of cellular process"
GO:0005622	11101	9109	1092	949	3.3303060134396675E-6	0.0024503915888887152	0.0	"intracellular"
GO:0043229	11101	8098	1092	858	4.102785762705354E-6	0.00281751974277519	0.0	"intracellular organelle"
GO:0050896	11101	4951	1092	557	4.456430220067155E-6	0.002869105481056985	0.0	"response to stimulus"
GO:0002682	11101	777	1092	114	5.7429153844141055E-6	0.0034798689044029233	0.0	"regulation of immune system process"
GO:0044424	11101	8957	1092	934	6.535756944062512E-6	0.003740268460043774	0.0	"intracellular part"
GO:0002376	11101	1552	1092	202	7.136911363485052E-6	0.003869332839750501	0.0	"immune system process"
GO:0048870	11101	825	1092	119	8.104442944577412E-6	0.003975422227242472	0.0	"cell motility"
GO:0051674	11101	825	1092	119	8.104442944577412E-6	0.003975422227242472	0.0	"localization of cell"
GO:0030029	11101	466	1092	75	1.0667245138109367E-5	0.004938716833126339	0.0	"actin filament-based process"
GO:0050789	11101	6302	1092	686	1.1027132041734375E-5	0.004938716833126339	0.0	"regulation of biological process"
GO:0008150	11101	9491	1092	979	1.2432356105173051E-5	0.005336070843307817	0.0	"biological_process"
GO:0016477	11101	759	1092	110	1.4809813003721489E-5	0.006102235350053402	0.0	"cell migration"
GO:0097159	11101	4108	1092	468	1.6488034040777655E-5	0.006532432255925024	0.0	"organic cyclic compound binding"
GO:0048518	11101	3541	1092	410	1.780261125916802E-5	0.006792025873358881	0.0	"positive regulation of biological process"
GO:1901363	11101	4073	1092	463	2.4858903460986557E-5	0.009145413019700803	0.0	"heterocyclic compound binding"
GO:0044459	11101	2017	1092	249	2.6886589157361924E-5	0.009550301893447764	0.0	"plasma membrane part"
GO:0030036	11101	423	1092	68	2.865403030301185E-5	0.009718161995589955	0.0	"actin cytoskeleton organization"
GO:0098590	11101	1495	1092	192	2.927687681696387E-5	0.009718161995589955	0.0	"plasma membrane region"
GO:0070887	11101	1807	1092	226	3.018941693611092E-5	0.009718161995589955	0.0	"cellular response to chemical stimulus"
GO:0003677	11101	1593	1092	202	3.8604676926187594E-5	0.012050508394444194	0.0	"DNA binding"
GO:0031323	11101	3848	1092	438	4.543376720849587E-5	0.01376509517690341	0.0	"regulation of cellular metabolic process"
GO:0002684	11101	538	1092	81	5.625544108905109E-5	0.01655677996166615	0.0	"positive regulation of immune system process"
GO:0048583	11101	2399	1092	287	6.269340928173055E-5	0.017939022472530736	0.0	"regulation of response to stimulus"
GO:0042221	11101	2372	1092	284	6.560090046087874E-5	0.01826364528777059	0.0	"response to chemical"
GO:0065007	11101	6669	1092	714	8.278281564342668E-5	0.022440678524814163	0.0	"biological regulation"
GO:0051171	11101	3642	1092	414	1.0247646634477614E-4	0.02706692512352664	0.0	"regulation of nitrogen compound metabolic process"
GO:0044454	11101	909	1092	123	1.1163299716920852E-4	0.02739432843420251	0.0	"nuclear chromosome part"
GO:0044422	11101	6650	1092	711	1.127258742088247E-4	0.02739432843420251	0.0	"organelle part"
GO:0005856	11101	1521	1092	191	1.1569302017374357E-4	0.02739432843420251	0.0	"cytoskeleton"
GO:0071310	11101	1512	1092	190	1.1641431308828936E-4	0.02739432843420251	0.0	"cellular response to organic substance"
GO:0003676	11101	2763	1092	323	1.1701295516016992E-4	0.02739432843420251	0.0	"nucleic acid binding"
GO:0002440	11101	103	1092	23	1.3201483866598793E-4	0.029882426235173617	3.385397871579494E-253	"production of molecular mediator of immune response"
GO:0048522	11101	3174	1092	365	1.3585432829202267E-4	0.029882426235173617	0.0	"positive regulation of cellular process"
GO:0043227	11101	7872	1092	826	1.3634346500855838E-4	0.029882426235173617	0.0	"membrane-bounded organelle"
GO:0044430	11101	1217	1092	157	1.4180131293180711E-4	0.030132103661346336	0.0	"cytoskeletal part"
GO:0099081	11101	740	1092	103	1.433329850894059E-4	0.030132103661346336	0.0	"supramolecular polymer"
GO:0006955	11101	1021	1092	135	1.4758779346037943E-4	0.030406037208707368	0.0	"immune response"
GO:0099080	11101	741	1092	103	1.510006630713054E-4	0.030499173143088566	0.0	"supramolecular complex"
GO:0006952	11101	733	1092	102	1.560194359213846E-4	0.030906850181272746	0.0	"defense response"
GO:0015629	11101	455	1092	69	1.6008608061932663E-4	0.03111408898980535	0.0	"actin cytoskeleton"
GO:0099512	11101	734	1092	102	1.6435729744527632E-4	0.03123687621673737	0.0	"supramolecular fiber"
GO:0080090	11101	3749	1092	423	1.6678266109315166E-4	0.03123687621673737	0.0	"regulation of primary metabolic process"
GO:0005488	11101	8803	1092	911	1.7047839362302692E-4	0.031337653538488885	0.0	"binding"
GO:0000228	11101	936	1092	125	1.7340513073428468E-4	0.031337653538488885	0.0	"nuclear chromosome"
GO:0005516	11101	119	1092	25	1.9279901622417685E-4	0.03424177010560769	4.205148090710963E-285	"calmodulin binding"
GO:0046903	11101	939	1092	125	1.988141156431716E-4	0.03429944136446564	0.0	"secretion"
GO:0007166	11101	1564	1092	194	2.0292346381911642E-4	0.03429944136446564	0.0	"cell surface receptor signaling pathway"
GO:0009605	11101	1154	1092	149	2.055244021688591E-4	0.03429944136446564	0.0	"response to external stimulus"
GO:0043167	11101	3935	1092	441	2.0644261378476549E-4	0.03429944136446564	0.0	"ion binding"
GO:0008306	11101	44	1092	13	2.133872846706373E-4	0.03489051459352754	2.92229986333734E-124	"associative learning"
GO:0005694	11101	1275	1092	162	2.3541361679115658E-4	0.037890557290089125	0.0	"chromosome"
GO:0044427	11101	1186	1092	152	2.508699144882123E-4	0.03975709214066269	0.0	"chromosomal part"
GO:0019222	11101	4122	1092	459	2.557253061659803E-4	0.039912520891147926	0.0	"regulation of metabolic process"
GO:0010468	11101	2840	1092	328	2.6408864716267674E-4	0.040602644095861694	0.0	"regulation of gene expression"
GO:0044446	11101	6564	1092	699	2.8788990736323375E-4	0.04361108729042163	0.0	"intracellular organelle part"
GO:0050776	11101	515	1092	75	3.037030898716172E-4	0.04524323462351093	0.0	"regulation of immune response"
GO:0032940	11101	878	1092	117	3.0865733583406243E-4	0.04524323462351093	0.0	"secretion by cell"
GO:0005886	11101	4529	1092	499	3.118405648256748E-4	0.04524323462351093	0.0	"plasma membrane"
GO:0071944	11101	4563	1092	502	3.423380287999445E-4	0.048746909665138144	0.0	"cell periphery"
GO:1903506	11101	2189	1092	259	3.454542671153368E-4	0.048746909665138144	0.0	"regulation of nucleic acid-templated transcription"
GO:0007632	11101	35	1092	11	3.584197749161814E-4	0.04902823617389954	2.8174801143729814E-102	"visual behavior"
GO:1901879	11101	58	1092	15	3.630743585999121E-4	0.04902823617389954	6.381906212552078E-157	"regulation of protein depolymerization"
GO:0006950	11101	2286	1092	269	3.661272961879825E-4	0.04902823617389954	0.0	"response to stress"
GO:2001141	11101	2191	1092	259	3.6648618438892E-4	0.04902823617389954	0.0	"regulation of RNA biosynthetic process"
GO:0048584	11101	1269	1092	160	3.7454891097393094E-4	0.04946446579413413	0.0	"positive regulation of response to stimulus"
GO:0090045	11101	8	1092	5	3.9648888554202883E-4	0.051699139366689094	1.752747546721272E-28	"positive regulation of deacetylase activity"
GO:0000790	11101	770	1092	104	4.140154084169613E-4	0.05318043799609333	0.0	"nuclear chromatin"
GO:0051252	11101	2386	1092	279	4.1817449545515574E-4	0.05318043799609333	0.0	"regulation of RNA metabolic process"
GO:0033152	11101	5	1092	4	4.293226496774527E-4	0.053932348955212685	7.12462493803283E-19	"immunoglobulin V(D)J recombination"
GO:0051261	11101	78	1092	18	4.514130517365373E-4	0.05602416681853097	4.300556657960612E-201	"protein depolymerization"
GO:0050778	11101	422	1092	63	4.6978511756164923E-4	0.05761019638098273	0.0	"positive regulation of immune response"
