ID	Pop.total	Pop.term	Study.total	Study.term	p	p.adjusted	p.min	name
GO:0003723	4753	925	297	140	3.817353028462687E-29	2.243458374827521E-25	0.0	"RNA binding"
GO:1901363	4753	2237	297	213	5.609061346900828E-19	1.6482226767868083E-15	0.0	"heterocyclic compound binding"
GO:0003676	4753	1722	297	180	1.0344248222742724E-18	2.0264382268352997E-15	0.0	"nucleic acid binding"
GO:0097159	4753	2252	297	213	1.5110006834469677E-18	2.220037754154457E-15	0.0	"organic cyclic compound binding"
GO:0006412	4753	369	297	65	1.4398816760618972E-15	1.4103641017026283E-12	0.0	"translation"
GO:0006414	4753	369	297	65	1.4398816760618972E-15	1.4103641017026283E-12	0.0	"translational elongation"
GO:0043043	4753	376	297	65	3.79064376119686E-15	3.1825161977934213E-12	0.0	"peptide biosynthetic process"
GO:1990904	4753	415	297	68	1.2644427801869466E-14	9.288912773948357E-12	0.0	"ribonucleoprotein complex"
GO:0043604	4753	409	297	67	2.1150944626907907E-14	1.3811566841370865E-11	0.0	"amide biosynthetic process"
GO:0006396	4753	525	297	77	7.588143156175165E-14	4.459551732884145E-11	0.0	"RNA processing"
GO:0006518	4753	417	297	66	1.9455799015898155E-13	1.039470280149395E-10	0.0	"peptide metabolic process"
GO:0005615	4753	779	297	97	6.634982392026705E-13	2.8864940136645165E-10	0.0	"extracellular space"
GO:0006413	4753	143	297	35	6.684797915501926E-13	2.8864940136645165E-10	5.2080589380512195E-278	"translational initiation"
GO:0022613	4753	261	297	49	6.876113015365533E-13	2.8864940136645165E-10	0.0	"ribonucleoprotein complex biogenesis"
GO:0010467	4753	2031	297	186	8.443051456119937E-13	3.3079875605077913E-10	0.0	"gene expression"
GO:0043603	4753	483	297	70	2.6679668306268975E-12	9.799775664746424E-10	0.0	"cellular amide metabolic process"
GO:0070062	4753	684	297	87	5.3402683793595085E-12	1.7964646928998918E-9	0.0	"extracellular exosome"
GO:1903561	4753	685	297	87	5.8078661162324224E-12	1.7964646928998918E-9	0.0	"extracellular vesicle"
GO:0043230	4753	685	297	87	5.8078661162324224E-12	1.7964646928998918E-9	0.0	"extracellular organelle"
GO:0034660	4753	235	297	44	1.3366769355432198E-11	3.927825175093752E-9	0.0	"ncRNA metabolic process"
GO:0043233	4753	2176	297	191	2.5950322107728316E-11	6.9322746830508785E-9	0.0	"organelle lumen"
GO:0031974	4753	2176	297	191	2.5950322107728316E-11	6.9322746830508785E-9	0.0	"membrane-enclosed lumen"
GO:0034641	4753	2297	297	198	3.6299113618972007E-11	9.275212640812978E-9	0.0	"cellular nitrogen compound metabolic process"
GO:0016071	4753	514	297	70	5.5101525928161714E-11	1.3492986161658598E-8	0.0	"mRNA metabolic process"
GO:0022626	4753	97	297	26	8.323939818887421E-11	1.9567917726240547E-8	5.566785504664449E-205	"cytosolic ribosome"
GO:0090304	4753	1884	297	171	8.725279703061573E-11	1.9722488005728023E-8	0.0	"nucleic acid metabolic process"
GO:0000184	4753	105	297	27	1.0078860520368901E-10	2.1938319732669643E-8	2.850732936946825E-218	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
GO:0005576	4753	893	297	100	1.9814708827565702E-10	4.1589658492715585E-8	0.0	"extracellular region"
GO:0006614	4753	87	297	24	2.390592483139537E-10	4.844659318417606E-8	5.909337114149702E-188	"SRP-dependent cotranslational protein targeting to membrane"
GO:0070013	4753	2142	297	186	2.5801482011187337E-10	5.0545103259915994E-8	0.0	"intracellular organelle lumen"
GO:0034470	4753	203	297	38	3.9251381862783256E-10	7.441302297018618E-8	0.0	"ncRNA processing"
GO:0046483	4753	2091	297	182	4.790930290481019E-10	8.798842911611546E-8	0.0	"heterocycle metabolic process"
GO:0006725	4753	2098	297	182	6.67841342475582E-10	1.1893647180996957E-7	0.0	"cellular aromatic compound metabolic process"
GO:0006139	4753	2068	297	180	7.265293963952288E-10	1.2558274301808118E-7	0.0	"nucleobase-containing compound metabolic process"
GO:0006613	4753	92	297	24	8.465535459628546E-10	1.4214843398924847E-7	1.5801218012446508E-196	"cotranslational protein targeting to membrane"
GO:0042254	4753	174	297	34	1.103567847567297E-9	1.8015745111536124E-7	2.5E-323	"ribosome biogenesis"
GO:0010468	4753	1619	297	150	1.241547994651733E-9	1.8919971586621925E-7	0.0	"regulation of gene expression"
GO:0031981	4753	1861	297	166	1.2618240226538918E-9	1.8919971586621925E-7	0.0	"nuclear lumen"
GO:0000956	4753	149	297	31	1.2663060691817966E-9	1.8919971586621925E-7	5.379385582879354E-287	"nuclear-transcribed mRNA catabolic process"
GO:1901360	4753	2144	297	184	1.287729902101203E-9	1.8919971586621925E-7	0.0	"organic cyclic compound metabolic process"
GO:0045047	4753	94	297	24	1.36607747572893E-9	1.958155445087542E-7	6.359695872204893E-200	"protein targeting to ER"
GO:0006364	4753	133	297	29	1.4103947418105376E-9	1.9735452137191736E-7	8.816559509399748E-263	"rRNA processing"
GO:0016070	4753	1697	297	155	1.469097728294055E-9	2.0078807788800377E-7	0.0	"RNA metabolic process"
GO:0016072	4753	135	297	29	2.0447325147821198E-9	2.731112043039663E-7	7.473908424790369E-266	"rRNA metabolic process"
GO:0072599	4753	96	297	24	2.17284807905348E-9	2.837739591243845E-7	2.6726309376518686E-203	"establishment of protein localization to endoplasmic reticulum"
GO:0006417	4753	217	297	37	1.017455894476778E-8	1.2999104982260922E-6	0.0	"regulation of translation"
GO:0070972	4753	104	297	24	1.2197024616399485E-8	1.525147099374038E-6	1.2621959451253816E-216	"protein localization to endoplasmic reticulum"
GO:0005730	4753	451	297	59	1.2588690429053369E-8	1.5413277844072218E-6	0.0	"nucleolus"
GO:0032991	4753	2056	297	175	1.532117754425365E-8	1.8376032740322186E-6	0.0	"protein-containing complex"
GO:0043170	4753	2947	297	228	1.6445552617937233E-8	1.9330102547123425E-6	0.0	"macromolecule metabolic process"
GO:0022618	4753	122	297	26	1.7491378092433604E-8	2.015624099004555E-6	1.2153712648325917E-245	"ribonucleoprotein complex assembly"
GO:0060255	4753	2014	297	172	1.9255159118067956E-8	2.171119601142352E-6	0.0	"regulation of macromolecule metabolic process"
GO:0019080	4753	157	297	30	1.9579605046885256E-8	2.171119601142352E-6	8.25605771331414E-299	"viral gene expression"
GO:0003735	4753	115	297	25	2.186106629400462E-8	2.379212714997503E-6	1.6544649982732215E-234	"structural constituent of ribosome"
GO:0010629	4753	825	297	89	2.2479249253359653E-8	2.402009961127176E-6	0.0	"negative regulation of gene expression"
GO:0009059	4753	1700	297	151	2.8582874122043827E-8	2.9996705574152067E-6	0.0	"macromolecule biosynthetic process"
GO:0044271	4753	1777	297	156	3.030879419089641E-8	3.1249962010508455E-6	0.0	"cellular nitrogen compound biosynthetic process"
GO:0071826	4753	126	297	26	3.549160551629465E-8	3.5703947843588763E-6	6.355943320584047E-252	"ribonucleoprotein complex subunit organization"
GO:0005840	4753	161	297	30	3.584367743358409E-8	3.5703947843588763E-6	1.1990017532172808E-304	"ribosome"
GO:0034645	4753	1691	297	150	3.748603517571606E-8	3.6717571454613886E-6	0.0	"cellular macromolecule biosynthetic process"
GO:0019083	4753	144	297	28	4.0429914945433285E-8	3.895190330070679E-6	1.6268123363983568E-279	"viral transcription"
GO:0043228	4753	1955	297	167	4.404110903058017E-8	4.174670931818059E-6	0.0	"non-membrane-bounded organelle"
GO:0044391	4753	136	297	27	4.530754805342644E-8	4.226546982698209E-6	2.2010644126723933E-267	"ribosomal subunit"
GO:0034248	4753	232	297	37	6.430872703914137E-8	5.905349825141153E-6	0.0	"regulation of cellular amide metabolic process"
GO:0043232	4753	1952	297	166	7.497105244538191E-8	6.778536541869376E-6	0.0	"intracellular non-membrane-bounded organelle"
GO:0022625	4753	48	297	15	1.0159820304078684E-7	9.046858170768246E-6	5.045069891541932E-116	"cytosolic large ribosomal subunit"
GO:0031982	4753	1098	297	107	1.3398082985847062E-7	1.1752318463854207E-5	0.0	"vesicle"
GO:0005488	4753	4281	297	290	1.626679701203576E-7	1.4058818535255023E-5	0.0	"binding"
GO:0006612	4753	127	297	25	1.7465834213417505E-7	1.4876334445254302E-5	1.7445532779550746E-253	"protein targeting to membrane"
GO:0003729	4753	164	297	29	2.0233695408274957E-7	1.6987632559204563E-5	5.365922890113006E-309	"mRNA binding"
GO:1901566	4753	683	297	75	2.1560693046026382E-7	1.7846787750915075E-5	0.0	"organonitrogen compound biosynthetic process"
