ID	Pop.total	Pop.term	Study.total	Study.term	p	p.adjusted	p.min	name
GO:0050896	10627	4765	2477	1398	4.0059650410587766E-40	5.565086635038852E-36	0.0	"response to stimulus"
GO:0051716	10627	4122	2477	1223	1.16519040137851E-34	8.09341252797513E-31	0.0	"cellular response to stimulus"
GO:0042221	10627	2293	2477	753	1.3841043753495517E-32	6.409325994118658E-29	0.0	"response to chemical"
GO:0006950	10627	2227	2477	734	3.589223809572301E-32	1.2465374290644603E-28	0.0	"response to stress"
GO:0007154	10627	3467	2477	1044	3.256444614657523E-30	7.645184665346783E-27	0.0	"cell communication"
GO:0023052	10627	3451	2477	1040	3.301980131880269E-30	7.645184665346783E-27	0.0	"signaling"
GO:0007165	10627	3277	2477	993	2.375399839318737E-29	4.7141506525451275E-26	0.0	"signal transduction"
GO:0010033	10627	1784	2477	600	5.241200189247804E-28	9.101344128628811E-25	0.0	"response to organic substance"
GO:0032501	10627	3427	2477	1024	7.18605472713591E-28	1.1092074696596897E-24	0.0	"multicellular organismal process"
GO:0071944	10627	4354	2477	1248	1.8428618000224026E-27	2.555691874574416E-24	0.0	"cell periphery"
GO:0070887	10627	1755	2477	590	2.0236546660177497E-27	2.555691874574416E-24	0.0	"cellular response to chemical stimulus"
GO:0005886	10627	4323	2477	1240	2.463396203120823E-27	2.8517916711462062E-24	0.0	"plasma membrane"
GO:0032502	10627	3202	2477	960	4.492306859117325E-26	4.8005482220659906E-23	0.0	"developmental process"
GO:0044432	10627	836	2477	322	6.363637831470947E-25	6.314546911056743E-22	0.0	"endoplasmic reticulum part"
GO:0048856	10627	2961	2477	894	7.495467997903307E-25	6.628954924590028E-22	0.0	"anatomical structure development"
GO:0071310	10627	1471	2477	503	7.634845867653358E-25	6.628954924590028E-22	0.0	"cellular response to organic substance"
GO:0005783	10627	1131	2477	404	1.0202102399715103E-23	8.336918031578953E-21	0.0	"endoplasmic reticulum"
GO:0050794	10627	5793	2477	1563	4.0149520264738286E-23	3.098650752876357E-20	0.0	"regulation of cellular process"
GO:0048583	10627	2323	2477	722	7.871037718392653E-23	5.75497136757425E-20	0.0	"regulation of response to stimulus"
GO:0048731	10627	2400	2477	739	3.509737869650856E-22	2.4378639242594843E-19	0.0	"system development"
GO:0065007	10627	6444	2477	1704	5.708581038194196E-22	3.7763622753616083E-19	0.0	"biological regulation"
GO:0007275	10627	2692	2477	811	1.3133879311504329E-21	8.293447790700824E-19	0.0	"multicellular organism development"
GO:0010646	10627	2008	2477	632	5.0392394227161195E-21	2.9241862925261448E-18	0.0	"regulation of cell communication"
GO:0050789	10627	6100	2477	1622	5.0518622963308E-21	2.9241862925261448E-18	0.0	"regulation of biological process"
GO:0012505	10627	2622	2477	789	1.0168325773361285E-20	5.650335265741399E-18	0.0	"endomembrane system"
GO:0023051	10627	2034	2477	637	1.2990654820109121E-20	6.941006798498304E-18	0.0	"regulation of signaling"
GO:0016020	10627	5443	2477	1467	4.3780993571159123E-20	2.2526131951501576E-17	0.0	"membrane"
