ID	Pop.total	Pop.term	Study.total	Study.term	p	p.adjusted	p.min	name
GO:0030372	3299	1	2	1	6.062443164595243E-4	0.10362062782138795	3.0312215823026127E-4	"high molecular weight B cell growth factor receptor binding"
GO:0031247	3299	1	2	1	6.062443164595243E-4	0.10362062782138795	3.0312215823026127E-4	"actin rod assembly"
GO:0071318	3299	2	2	1	0.0012123048111137783	0.10362062782138795	1.8382180608245323E-7	"cellular response to ATP"
GO:0033018	3299	3	2	1	0.001818181483961545	0.10362062782138795	1.672627898845113E-10	"sarcoplasmic reticulum lumen"
GO:0036500	3299	3	2	1	0.001818181483961545	0.10362062782138795	1.672627898845113E-10	"ATF6-mediated unfolded protein response"
GO:0019221	3299	159	2	2	0.0023089857062016726	0.10362062782138795	5.336654268155227E-276	"cytokine-mediated signaling pathway"
GO:0033198	3299	4	2	1	0.002423874335003227	0.10362062782138795	2.0298882267434612E-13	"response to ATP"
GO:0034663	3299	4	2	1	0.002423874335003227	0.10362062782138795	2.0298882267434612E-13	"endoplasmic reticulum chaperone complex"
GO:0071682	3299	6	2	1	0.0036347085716683433	0.13811892572339704	5.610665347538448E-19	"endocytic vesicle lumen"
GO:0034975	3299	9	2	1	0.005449581263120414	0.16265953073927505	7.926207956526235E-27	"protein folding in endoplasmic reticulum"
GO:0071345	3299	245	2	2	0.005494433783804823	0.16265953073927505	0.0	"cellular response to cytokine stimulus"
GO:0050750	3299	10	2	1	0.006054171183325602	0.16265953073927505	2.409181749703443E-29	"low-density lipoprotein particle receptor binding"
GO:0034097	3299	260	2	2	0.006189280210795982	0.16265953073927505	0.0	"response to cytokine"
GO:0070325	3299	11	2	1	0.006658577281724709	0.16265953073927505	8.057464045801833E-32	"lipoprotein particle receptor binding"
GO:0016529	3299	12	2	1	0.007262799558317733	0.1655918299296443	2.9406803086920522E-34	"sarcoplasmic reticulum"
GO:0016528	3299	14	2	1	0.008470692646085543	0.17080979571710014	4.955094463530025E-39	"sarcoplasm"
GO:0005102	3299	312	2	2	0.008918298743896807	0.17080979571710014	0.0	"signaling receptor binding"
GO:1903513	3299	16	2	1	0.009677850446629027	0.17080979571710014	1.1023630751062546E-43	"endoplasmic reticulum to cytosol transport"
GO:0030970	3299	16	2	1	0.009677850446629027	0.17080979571710014	1.1023630751062546E-43	"retrograde protein transport, ER to cytosol"
GO:0031670	3299	17	2	1	0.010281153614191586	0.17080979571710014	5.708246200670242E-46	"cellular response to nutrient"
GO:0005125	3299	18	2	1	0.01088427295994808	0.17080979571710014	3.1306651923159034E-48	"cytokine activity"
GO:0006984	3299	19	2	1	0.011487208483898548	0.17080979571710014	1.8129423545889512E-50	"ER-nucleus signaling pathway"
GO:0019905	3299	19	2	1	0.011487208483898548	0.17080979571710014	1.8129423545889512E-50	"syntaxin binding"
GO:0032527	3299	20	2	1	0.012089960186042949	0.17228193265111202	1.1054526552383304E-52	"protein exit from endoplasmic reticulum"
GO:0046683	3299	23	2	1	0.013897112361639579	0.18280047798772062	3.3349025780380163E-59	"response to organophosphorus"
GO:0051208	3299	23	2	1	0.013897112361639579	0.18280047798772062	3.3349025780380163E-59	"sequestering of calcium ion"
GO:0000149	3299	26	2	1	0.015702610140981357	0.19889972845243054	1.4810641759360567E-65	"SNARE binding"
GO:0014074	3299	27	2	1	0.016304075090483185	0.19914263146233033	1.2217761304695633E-67	"response to purine-containing compound"
GO:0070851	3299	31	2	1	0.018708096670429553	0.2127774859097383	8.064437892957035E-76	"growth factor receptor binding"
GO:0016050	3299	452	2	2	0.018736221406758426	0.2127774859097383	0.0	"vesicle organization"
GO:0030433	3299	32	2	1	0.019308642510900798	0.2127774859097383	7.896634411726001E-78	"ubiquitin-dependent ERAD pathway"
GO:0002224	3299	33	2	1	0.019909004529566156	0.2127774859097383	7.976398395648677E-80	"toll-like receptor signaling pathway"
