ID	Pop.total	Pop.term	Study.total	Study.term	p	p.adjusted	p.min	name
GO:0070062	6684	995	174	61	1.677471611226534E-11	3.3821415101871116E-8	0.0	"extracellular exosome"
GO:1903561	6684	998	174	61	1.9118945789638845E-11	3.3821415101871116E-8	0.0	"extracellular vesicle"
GO:0043230	6684	998	174	61	1.9118945789638845E-11	3.3821415101871116E-8	0.0	"extracellular organelle"
GO:0005615	6684	1158	174	65	1.3767174185063187E-10	1.8265598350032583E-7	0.0	"extracellular space"
GO:0005576	6684	1349	174	70	6.746325285931168E-10	7.160549658487342E-7	0.0	"extracellular region"
GO:0031982	6684	1642	174	75	4.413033432520903E-8	3.9033280710647385E-5	0.0	"vesicle"
GO:0044419	6684	950	174	52	5.315226112924367E-8	4.029700711612802E-5	0.0	"biological process involved in interspecies interaction between organisms"
GO:0045296	6684	240	174	22	2.1196341501440835E-7	1.4061123043518313E-4	0.0	"cadherin binding"
GO:0008219	6684	914	174	49	2.8927274521297415E-7	1.7057449542725044E-4	0.0	"cell death"
GO:0009895	6684	158	174	17	5.984231650414768E-7	3.175831736875117E-4	4.9E-324	"negative regulation of catabolic process"
GO:0012501	6684	861	174	46	8.465904001215668E-7	4.0844138667683227E-4	0.0	"programmed cell death"
GO:0050839	6684	311	174	24	1.3837551685283442E-6	6.119657232816603E-4	0.0	"cell adhesion molecule binding"
GO:0044403	6684	633	174	37	1.6344597784470657E-6	6.520396265805226E-4	0.0	"biological process involved in symbiotic interaction"
GO:0031330	6684	134	174	15	1.7200969987049777E-6	6.520396265805226E-4	2.125689171438522E-284	"negative regulation of cellular catabolic process"
GO:0071345	6684	415	174	28	2.506985634094086E-6	8.869715173424876E-4	0.0	"cellular response to cytokine stimulus"
GO:0007166	6684	1055	174	51	3.75037993385537E-6	0.001243954144310653	0.0	"cell surface receptor signaling pathway"
GO:0031329	6684	480	174	30	5.047317083808192E-6	0.0015756536331629455	0.0	"regulation of cellular catabolic process"
GO:0009607	6684	507	174	31	5.391676930382044E-6	0.0015896460816409727	0.0	"response to biotic stimulus"
GO:0043207	6684	490	174	30	7.641953097898239E-6	0.00197749155616481	0.0	"response to external biotic stimulus"
GO:0051707	6684	490	174	30	7.641953097898239E-6	0.00197749155616481	0.0	"response to other organism"
GO:0005925	6684	254	174	20	8.377036693259923E-6	0.00197749155616481	0.0	"focal adhesion"
GO:0002252	6684	469	174	29	9.168858611321718E-6	0.00197749155616481	0.0	"immune effector process"
GO:0005681	6684	135	174	14	9.537169531451047E-6	0.00197749155616481	4.381191422033567E-286	"spliceosomal complex"
GO:0003723	6684	1059	174	50	9.612636146773466E-6	0.00197749155616481	0.0	"RNA binding"
GO:0030055	6684	257	174	20	9.989801967402505E-6	0.00197749155616481	0.0	"cell-substrate junction"
GO:0070161	6684	421	174	27	1.0027504476544654E-5	0.00197749155616481	0.0	"anchoring junction"
GO:0034097	6684	446	174	28	1.0060725836904065E-5	0.00197749155616481	0.0	"response to cytokine"
GO:0006955	6684	687	174	37	1.1242102572279224E-5	0.0021307799411102086	0.0	"immune response"
GO:0009894	6684	556	174	32	1.314431214043319E-5	0.0024054091216992738	0.0	"regulation of catabolic process"
GO:0016032	6684	612	174	34	1.4338750387441683E-5	0.0025365249435384337	0.0	"viral process"
GO:0010941	6684	670	174	36	1.6013642423010158E-5	0.00260875674656921	0.0	"regulation of cell death"
GO:0080134	6684	589	174	33	1.6503439884087937E-5	0.00260875674656921	0.0	"regulation of response to stress"
GO:0050794	6684	3942	174	129	1.689624423324351E-5	0.00260875674656921	0.0	"regulation of cellular process"
GO:0006950	6684	1559	174	65	1.7737798645606486E-5	0.00260875674656921	0.0	"response to stress"
GO:0050789	6684	4160	174	134	1.849249236809455E-5	0.00260875674656921	0.0	"regulation of biological process"
GO:0071004	6684	14	174	5	1.8679622455178064E-5	0.00260875674656921	2.4877968081039966E-43	"U2-type prespliceosome"
GO:0071010	6684	14	174	5	1.8679622455178064E-5	0.00260875674656921	2.4877968081039966E-43	"prespliceosome"
GO:0048026	6684	14	174	5	1.8679622455178064E-5	0.00260875674656921	2.4877968081039966E-43	"positive regulation of mRNA splicing, via spliceosome"
GO:0002253	6684	183	174	16	1.9503405986008066E-5	0.0026539634760960207	0.0	"activation of immune response"
GO:0043067	6684	622	174	34	2.0232786213151656E-5	0.002666466167440623	0.0	"regulation of programmed cell death"
GO:0000377	6684	248	174	19	2.1102615231299447E-5	0.002666466167440623	0.0	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
