ID	Pop.total	Pop.term	Study.total	Study.term	p	p.adjusted	p.min	name
GO:0003674	11327	9850	2639	2454	6.381708326998303E-29	8.94970775778242E-25	0.0	"molecular_function"
GO:0044424	11327	9138	2639	2316	4.559108688558725E-28	1.5354998824549254E-24	0.0	"intracellular part"
GO:0043226	11327	8582	2639	2204	5.1465681127758515E-28	1.5354998824549254E-24	0.0	"organelle"
GO:0005515	11327	7468	2639	1969	5.233901802831958E-28	1.5354998824549254E-24	0.0	"protein binding"
GO:0000000	11327	10460	2639	2557	5.47454322038978E-28	1.5354998824549254E-24	0.0	"Gene Ontology"
GO:0005488	11327	8977	2639	2281	3.350020679094472E-27	7.830115000603478E-24	0.0	"binding"
GO:0005622	11327	9291	2639	2342	7.05505461120031E-27	1.4134297981067592E-23	0.0	"intracellular"
GO:0005737	11327	7482	2639	1966	1.2732894234049372E-26	2.2320763592288547E-23	0.0	"cytoplasm"
GO:0009987	11327	9000	2639	2283	1.770049112113826E-26	2.758129860920477E-23	0.0	"cellular process"
GO:0043227	11327	8042	2639	2085	2.1771900489865053E-26	3.053291324698675E-23	0.0	"membrane-bounded organelle"
GO:0071840	11327	5489	2639	1516	3.012147127045654E-26	3.840213755426204E-23	0.0	"cellular component organization or biogenesis"
GO:0044422	11327	6703	2639	1792	4.4331034758814065E-26	5.180820262146737E-23	0.0	"organelle part"
GO:0043229	11327	8278	2639	2133	5.560354915964483E-26	5.998339795498916E-23	0.0	"intracellular organelle"
GO:0016043	11327	5368	2639	1484	1.8055448204903604E-25	1.8086400401826297E-22	0.0	"cellular component organization"
GO:0044446	11327	6623	2639	1771	1.993792713241313E-25	1.8640632673664115E-22	0.0	"intracellular organelle part"
GO:0005575	11327	10137	2639	2496	2.4463836067364024E-25	2.144255231304457E-22	0.0	"cellular_component"
GO:0003723	11327	1348	2639	467	4.018977546324683E-24	3.3154200652739624E-21	0.0	"RNA binding"
GO:0044464	11327	9667	2639	2405	5.941980399592079E-24	4.629462951326629E-21	0.0	"cell part"
GO:0005623	11327	9676	2639	2406	9.876617606513262E-24	7.289983437565368E-21	0.0	"cell"
GO:0044238	11327	6768	2639	1795	1.0968991455933543E-23	7.6914568089006E-21	0.0	"primary metabolic process"
GO:0044085	11327	3525	2639	1032	1.162809187319685E-23	7.765350496652982E-21	0.0	"cellular component biogenesis"
GO:0008150	11327	9683	2639	2406	2.525814411890753E-23	1.61009187783436E-20	0.0	"biological_process"
GO:0071704	11327	6948	2639	1832	4.69648020186826E-23	2.796573638072893E-20	0.0	"organic substance metabolic process"
GO:0022607	11327	3380	2639	993	4.7859217993261153E-23	2.796573638072893E-20	0.0	"cellular component assembly"
GO:1903561	11327	1285	2639	445	6.99072271868859E-23	3.921515816275551E-20	0.0	"extracellular vesicle"
GO:0070062	11327	1275	2639	442	7.98399687625536E-23	4.3064450843309677E-20	0.0	"extracellular exosome"
GO:0043230	11327	1286	2639	445	8.366270888081035E-23	4.345503071646238E-20	0.0	"extracellular organelle"
GO:0043231	11327	7649	2639	1983	1.9649463083405877E-22	9.841573938631572E-20	0.0	"intracellular membrane-bounded organelle"
GO:0008152	11327	7149	2639	1873	2.44046510996314E-22	1.1801752655904508E-19	0.0	"metabolic process"
GO:0044444	11327	6573	2639	1740	1.750664398116868E-21	8.183772506396986E-19	0.0	"cytoplasmic part"
GO:0043933	11327	2130	2639	666	3.1475198525824982E-21	1.423897368148934E-18	0.0	"protein-containing complex subunit organization"
GO:0006807	11327	6483	2639	1718	3.634639541859784E-21	1.5928807792200506E-18	0.0	"nitrogen compound metabolic process"
GO:1990904	11327	709	2639	273	5.0333086652370966E-21	2.1390036582207588E-18	0.0	"ribonucleoprotein complex"
GO:0005829	11327	3704	2639	1062	7.018335501389426E-21	2.8948569726907445E-18	0.0	"cytosol"
