ID	Pop.total	Pop.term	Study.total	Study.term	p	p.adjusted	p.min	name
GO:0051179	3401	1487	113	82	2.609529093544235E-10	1.1993395713929303E-6	0.0	"localization"
GO:0006810	3401	1276	113	72	8.64857850777721E-9	1.8574737237140746E-5	0.0	"transport"
GO:0044421	3401	668	113	48	1.3401864953538876E-8	1.8574737237140746E-5	0.0	"extracellular region part"
GO:0005615	3401	653	113	47	2.0028870707259738E-8	1.8574737237140746E-5	0.0	"extracellular space"
GO:0051234	3401	1298	113	72	2.020750352169359E-8	1.8574737237140746E-5	0.0	"establishment of localization"
GO:0070062	3401	592	113	43	8.931615934125942E-8	5.155659161760125E-5	0.0	"extracellular exosome"
GO:1903561	3401	594	113	43	9.889679707508241E-8	5.155659161760125E-5	0.0	"extracellular vesicle"
GO:0043230	3401	594	113	43	9.889679707508241E-8	5.155659161760125E-5	0.0	"extracellular organelle"
GO:0016020	3401	1879	113	89	1.0095938306318782E-7	5.155659161760125E-5	0.0	"membrane"
GO:0005576	3401	739	113	49	1.3231384790695675E-7	6.081144449803732E-5	0.0	"extracellular region"
GO:0016043	3401	1873	113	88	2.5412132614876847E-7	1.0617651045270363E-4	0.0	"cellular component organization"
GO:0071944	3401	1401	113	73	2.860740152881865E-7	1.0956634785537543E-4	0.0	"cell periphery"
GO:0044444	3401	2327	113	100	3.7623802932456903E-7	1.3301461405967072E-4	0.0	"cytoplasmic part"
GO:0005886	3401	1388	113	72	4.996622225746709E-7	1.640319696395134E-4	0.0	"plasma membrane"
GO:0050839	3401	157	113	19	5.636221774648087E-7	1.726938351752174E-4	1.568054138737756E-275	"cell adhesion molecule binding"
GO:0051641	3401	852	113	52	6.994640415058474E-7	2.0092104592255467E-4	0.0	"cellular localization"
GO:0005515	3401	2431	113	102	7.619669807284309E-7	2.0228878647287764E-4	0.0	"protein binding"
GO:0022607	3401	1257	113	67	7.922537329224972E-7	2.0228878647287764E-4	0.0	"cellular component assembly"
GO:0050790	3401	462	113	35	8.956569575059602E-7	2.166547040367049E-4	0.0	"regulation of catalytic activity"
GO:0065007	3401	2133	113	94	1.1495652774374755E-6	2.6417010075513187E-4	0.0	"biological regulation"
GO:0071840	3401	1925	113	88	1.2910047634382828E-6	2.825456139410642E-4	0.0	"cellular component organization or biogenesis"
GO:0031982	3401	874	113	52	1.6394728268368457E-6	3.4250077782464283E-4	0.0	"vesicle"
GO:0045296	3401	123	113	16	1.853489562877758E-6	3.5757924638366435E-4	4.6413826997019675E-229	"cadherin binding"
GO:0007165	3401	982	113	56	1.9364985901164787E-6	3.5757924638366435E-4	0.0	"signal transduction"
GO:0008104	3401	828	113	50	1.945056823235772E-6	3.5757924638366435E-4	0.0	"protein localization"
GO:0061024	3401	523	113	37	2.165299394711073E-6	3.758298727568371E-4	0.0	"membrane organization"
GO:0032991	3401	1494	113	74	2.2078778425662758E-6	3.758298727568371E-4	0.0	"protein-containing complex"
GO:0050789	3401	2016	113	90	2.4934384108624785E-6	4.0928010486871255E-4	0.0	"regulation of biological process"
GO:0030162	3401	157	113	18	2.6006692727874703E-6	4.1216124061142117E-4	1.568054138737756E-275	"regulation of proteolysis"
GO:0051704	3401	574	113	39	2.863462193390147E-6	4.3868240802737054E-4	0.0	"multi-organism process"
GO:0012501	3401	384	113	30	3.7564358284251234E-6	5.569219054013505E-4	0.0	"programmed cell death"
GO:0044085	3401	1319	113	67	5.836319592364487E-6	8.14072174315123E-4	0.0	"cellular component biogenesis"
GO:0002376	3401	522	113	36	5.84516574247151E-6	8.14072174315123E-4	0.0	"immune system process"
GO:0048522	3401	969	113	54	7.678841157778327E-6	0.0010379986459161526	0.0	"positive regulation of cellular process"
GO:0010605	3401	646	113	41	8.461419415598559E-6	0.0011111052466883135	0.0	"negative regulation of macromolecule metabolic process"
GO:0007154	3401	1054	113	57	9.066368973634987E-6	0.0011574731056340666	0.0	"cell communication"
GO:0072594	3401	224	113	21	9.335934295948712E-6	0.0011596744330859535	0.0	"establishment of protein localization to organelle"
GO:0005737	3401	2560	113	103	1.1143987619115583E-5	0.0013478359762488217	0.0	"cytoplasm"
GO:0008219	3401	406	113	30	1.1888357485578429E-5	0.0014009972052235501	0.0	"cell death"
GO:0051240	3401	247	113	22	1.275220751727212E-5	0.0014652286437345666	0.0	"positive regulation of multicellular organismal process"
GO:0023052	3401	1040	113	56	1.3742888517465213E-5	0.0015405442835675638	0.0	"signaling"
GO:0033036	3401	885	113	50	1.5223088701634149E-5	0.001665840849350251	0.0	"macromolecule localization"
GO:0043069	3401	178	113	18	1.5750430888936958E-5	0.0016834646596640525	1.645889046720158E-302	"negative regulation of programmed cell death"
GO:0072562	3401	36	113	8	1.6123569517598755E-5	0.0016841801250655425	3.2615672000915724E-86	"blood microparticle"
GO:0071705	3401	640	113	40	1.7095266965711685E-5	0.0017177674084345336	0.0	"nitrogen compound transport"
GO:0042060	3401	85	113	12	1.7192624192338676E-5	0.0017177674084345336	5.28369113547561E-172	"wound healing"
GO:0071702	3401	692	113	42	1.9815224687686994E-5	0.0018973077638460296	0.0	"organic substance transport"
GO:0009892	3401	692	113	42	1.9815224687686994E-5	0.0018973077638460296	0.0	"negative regulation of metabolic process"
GO:0044459	3401	551	113	36	2.0624901318894636E-5	0.0019345315604416275	0.0	"plasma membrane part"
GO:0034613	3401	647	113	40	2.2391770145792638E-5	0.0020582515118012595	0.0	"cellular protein localization"
GO:0070161	3401	166	113	17	2.3632135692434316E-5	0.002088717223892848	3.059114774780063E-287	"anchoring junction"
GO:0005912	3401	166	113	17	2.3632135692434316E-5	0.002088717223892848	3.059114774780063E-287	"adherens junction"
GO:0044422	3401	2388	113	98	2.454821813719932E-5	0.0021287473690295862	0.0	"organelle part"
GO:0051649	3401	700	113	42	2.6604784037950436E-5	0.0022615282075138165	0.0	"establishment of localization in cell"
GO:0070727	3401	652	113	40	2.706354469392078E-5	0.0022615282075138165	0.0	"cellular macromolecule localization"
GO:0048518	3401	1092	113	57	2.9689756649035196E-5	0.0024366807421243885	0.0	"positive regulation of biological process"
GO:0001775	3401	245	113	21	3.7435232531711656E-5	0.003018461907293803	0.0	"cell activation"
GO:0043066	3401	173	113	17	4.06542000018296E-5	0.003154795234477244	3.405876752361826E-296	"negative regulation of apoptotic process"
GO:0005783	3401	432	113	30	4.090517673235915E-5	0.003154795234477244	0.0	"endoplasmic reticulum"
GO:0044425	3401	1131	113	58	4.1758439499687324E-5	0.003154795234477244	0.0	"membrane part"
GO:0045184	3401	617	113	38	4.388491855858724E-5	0.003154795234477244	0.0	"establishment of protein localization"
GO:0044446	3401	2372	113	97	4.454042430858721E-5	0.003154795234477244	0.0	"intracellular organelle part"
GO:0006915	3401	370	113	27	4.635391398875689E-5	0.003154795234477244	0.0	"apoptotic process"
GO:0097190	3401	370	113	27	4.635391398875689E-5	0.003154795234477244	0.0	"apoptotic signaling pathway"
GO:0097194	3401	370	113	27	4.635391398875689E-5	0.003154795234477244	0.0	"execution phase of apoptosis"
GO:0019899	3401	595	113	37	4.687425721539292E-5	0.003154795234477244	0.0	"enzyme binding"
GO:0005924	3401	141	113	15	4.791609936297669E-5	0.003154795234477244	3.9799536312573666E-254	"cell-substrate adherens junction"
GO:0005925	3401	141	113	15	4.791609936297669E-5	0.003154795234477244	3.9799536312573666E-254	"focal adhesion"
GO:0030055	3401	141	113	15	4.791609936297669E-5	0.003154795234477244	3.9799536312573666E-254	"cell-substrate junction"
GO:0009611	3401	109	113	13	4.804953577315211E-5	0.003154795234477244	9.422023954835748E-209	"response to wounding"
GO:0012505	3401	948	113	51	5.011454679053588E-5	0.0032047480391556933	0.0	"endomembrane system"
GO:0072657	3401	212	113	19	5.0204930117321564E-5	0.0032047480391556933	0.0	"protein localization to membrane"
GO:0032060	3401	372	113	27	5.106076436487133E-5	0.0032147297674102555	0.0	"bleb assembly"
GO:0051239	3401	482	113	32	5.197577298372796E-5	0.003228116927475861	0.0	"regulation of multicellular organismal process"
GO:0016192	3401	553	113	35	5.6751153743450783E-5	0.003477710701398664	0.0	"vesicle-mediated transport"
GO:1902531	3401	334	113	25	6.226743103768394E-5	0.003634055746822803	0.0	"regulation of intracellular signal transduction"
GO:0060255	3401	1286	113	63	6.263762693430936E-5	0.003634055746822803	0.0	"regulation of macromolecule metabolic process"
GO:0007254	3401	32	113	7	6.276204555776803E-5	0.003634055746822803	2.966834023187166E-78	"JNK cascade"
GO:0060548	3401	197	113	18	6.295488318408082E-5	0.003634055746822803	0.0	"negative regulation of cell death"
GO:0065009	3401	651	113	39	6.325597470535776E-5	0.003634055746822803	0.0	"regulation of molecular function"
GO:0043067	3401	294	113	23	6.551146451381473E-5	0.0037091714510777613	0.0	"regulation of programmed cell death"
GO:0006886	3401	399	113	28	6.617755852662672E-5	0.0037091714510777613	0.0	"intracellular protein transport"
GO:0009057	3401	466	113	31	6.834983291500673E-5	0.003784769061173144	0.0	"macromolecule catabolic process"
GO:0032879	3401	467	113	31	7.127596729842948E-5	0.0038998136393283553	0.0	"regulation of localization"
GO:0051248	3401	276	113	22	7.328792357775025E-5	0.003951361108878382	0.0	"negative regulation of protein metabolic process"
GO:0005102	3401	218	113	19	7.393756644115335E-5	0.003951361108878382	0.0	"signaling receptor binding"
GO:0044092	3401	219	113	19	7.874172248896717E-5	0.004159735132865438	0.0	"negative regulation of molecular function"
GO:0005773	3401	990	113	52	7.97291952811631E-5	0.004164038426275291	0.0	"vacuole"
