ID	Pop.total	Pop.term	Study.total	Study.term	p	p.adjusted	p.min	name
GO:0005576	10920	1960	535	162	6.84105630545002E-13	4.589633712904133E-9	0.0	"extracellular region"
GO:0005615	10920	1609	535	139	2.2932737065059493E-12	4.589633712904133E-9	0.0	"extracellular space"
GO:1902653	10920	53	535	19	2.3743578442339024E-12	4.589633712904133E-9	4.571053392228277E-145	"secondary alcohol biosynthetic process"
GO:0006695	10920	53	535	19	2.3743578442339024E-12	4.589633712904133E-9	4.571053392228277E-145	"cholesterol biosynthetic process"
GO:0016126	10920	57	535	19	1.0573002297435777E-11	1.6350090752754686E-8	3.109114890578953E-154	"sterol biosynthetic process"
GO:0050810	10920	53	535	18	2.6009118250949583E-11	3.2334931590491806E-8	4.571053392228277E-145	"regulation of steroid biosynthetic process"
GO:0005882	10920	47	535	17	2.9273735273337126E-11	3.2334931590491806E-8	4.563065187576569E-131	"intermediate filament"
GO:0070062	10920	1309	535	115	1.204334714726107E-10	1.1048294766249502E-7	0.0	"extracellular exosome"
GO:0006720	10920	72	535	20	1.286014652046631E-10	1.1048294766249502E-7	1.3703832886389524E-187	"isoprenoid metabolic process"
GO:1903561	10920	1316	535	115	1.6826389515824232E-10	1.1827422157850268E-7	0.0	"extracellular vesicle"
GO:0043230	10920	1316	535	115	1.6826389515824232E-10	1.1827422157850268E-7	0.0	"extracellular organelle"
GO:0106118	10920	36	535	14	5.434162018193231E-10	3.232072363436159E-7	1.6580698184319956E-104	"regulation of sterol biosynthetic process"
GO:0045540	10920	36	535	14	5.434162018193231E-10	3.232072363436159E-7	1.6580698184319956E-104	"regulation of cholesterol biosynthetic process"
GO:0090181	10920	44	535	15	1.139111600603744E-9	6.29115063990582E-7	6.032207370143117E-124	"regulation of cholesterol metabolic process"
GO:0046165	10920	98	535	22	1.349507987317529E-9	6.95626383862609E-7	2.619054102591054E-242	"alcohol biosynthetic process"
GO:0019218	10920	68	535	18	2.5769540669242306E-9	1.2453130528411345E-6	7.693130047389471E-179	"regulation of steroid metabolic process"
GO:0045111	10920	77	535	19	3.364634904731546E-9	1.5303151225520184E-6	2.1647823211270588E-198	"intermediate filament cytoskeleton"
GO:0046890	10920	113	535	23	4.349147735082869E-9	1.8682005715367083E-6	1.913884665415162E-272	"regulation of lipid biosynthetic process"
GO:0099513	10920	676	535	68	7.7220286107074E-9	2.9017263691392725E-6	0.0	"polymeric cytoskeletal fiber"
GO:0006694	10920	107	535	22	7.767621921128627E-9	2.9017263691392725E-6	1.679299015643648E-260	"steroid biosynthetic process"
GO:0006721	10920	57	535	16	7.881046786332738E-9	2.9017263691392725E-6	3.109114890578953E-154	"terpenoid metabolic process"
GO:0008203	10920	90	535	20	9.189454508783766E-9	3.2296755573598216E-6	7.791415478502988E-226	"cholesterol metabolic process"
GO:1901617	10920	138	535	25	1.1416101157403436E-8	3.6944208396308897E-6	8.765E-321	"organic hydroxy compound biosynthetic process"
GO:0016125	10920	100	535	21	1.1467421126634939E-8	3.6944208396308897E-6	2.2141382665778035E-246	"sterol metabolic process"
GO:0044283	10920	411	535	48	1.5734195410152418E-8	4.866271956451939E-6	0.0	"small molecule biosynthetic process"
GO:0099512	10920	764	535	73	1.83952167038539E-8	5.470454444392245E-6	0.0	"supramolecular fiber"
GO:0099081	10920	767	535	73	2.168100887030798E-8	6.0193553039339424E-6	0.0	"supramolecular polymer"
GO:1902930	10920	46	535	14	2.179797575144211E-8	6.0193553039339424E-6	1.0557185287190305E-128	"regulation of alcohol biosynthetic process"
GO:0070268	10920	40	535	13	2.8807234986164802E-8	7.680604859069871E-6	2.5929732643861517E-114	"cornification"
GO:0030216	10920	97	535	20	3.559754687049237E-8	9.174674413421568E-6	2.89245128085287E-240	"keratinocyte differentiation"
GO:0043588	10920	157	535	26	4.005446203899257E-8	9.990358080177115E-6	0.0	"skin development"
GO:1902652	10920	98	535	20	4.271876687610873E-8	1.0321922046439771E-5	2.619054102591054E-242	"secondary alcohol metabolic process"
GO:0030855	10920	335	535	41	5.020054686620736E-8	1.1762140253621676E-5	0.0	"epithelial cell differentiation"
GO:0031424	10920	43	535	13	7.645263704412554E-8	1.73862291066229E-5	1.4911890810302496E-121	"keratinization"
GO:0006066	10920	230	535	32	8.134408085347817E-8	1.7970069518831236E-5	0.0	"alcohol metabolic process"
GO:0099080	10920	995	535	86	9.245872431182732E-8	1.9858079343862466E-5	0.0	"supramolecular complex"
GO:1903575	10920	44	535	13	1.0371627450655286E-7	2.1673898229315316E-5	6.032207370143117E-124	"cornified envelope assembly"
GO:0005856	10920	1590	535	122	1.1783903602673651E-7	2.397714280417702E-5	0.0	"cytoskeleton"
GO:0003810	10920	45	535	13	1.3940454139151679E-7	2.763784394972328E-5	2.4958563043400676E-126	"protein-glutamine gamma-glutamyltransferase activity"
GO:0062023	10920	146	535	24	1.5445021383741435E-7	2.9855226334772194E-5	0.0	"collagen-containing extracellular matrix"
GO:0009913	10920	126	535	22	1.7154528934445842E-7	3.2350931151496403E-5	7.472980614305905E-298	"epidermal cell differentiation"
GO:0008202	10920	171	535	26	2.3407085384298291E-7	4.309132956937962E-5	0.0	"steroid metabolic process"
GO:0008544	10920	184	535	27	2.872051044036404E-7	5.164348528485924E-5	0.0	"epidermis development"
GO:0016755	10920	48	535	13	3.2169170379378353E-7	5.653000576667123E-5	2.014413032322546E-133	"transferase activity, transferring amino-acyl groups"
GO:0007009	10920	103	535	19	4.942952026827802E-7	8.493090015873903E-5	1.8552487575281552E-252	"plasma membrane organization"
GO:0043394	10920	18	535	8	8.917720745794462E-7	1.4582184915299632E-4	1.331746849113708E-57	"proteoglycan binding"
GO:0004812	10920	30	535	10	9.052572115033397E-7	1.4582184915299632E-4	1.9692312354656833E-89	"aminoacyl-tRNA ligase activity"
GO:0016875	10920	30	535	10	9.052572115033397E-7	1.4582184915299632E-4	1.9692312354656833E-89	"ligase activity, forming carbon-oxygen bonds"
GO:0071709	10920	61	535	14	1.036245023581587E-6	1.6351523514964963E-4	2.797941593331442E-163	"membrane assembly"
GO:0019752	10920	617	535	58	1.0643302865822895E-6	1.6458803551708525E-4	0.0	"carboxylic acid metabolic process"
GO:1901615	10920	311	535	36	1.3057705639193923E-6	1.979650588279361E-4	0.0	"organic hydroxy compound metabolic process"
GO:0006418	10920	32	535	10	1.7784911915666946E-6	2.6444795948449393E-4	1.64737514955552E-94	"tRNA aminoacylation for protein translation"
GO:0044091	10920	64	535	14	1.923031626607262E-6	2.8054491579108205E-4	5.46388247147503E-170	"membrane biogenesis"
GO:0031982	10920	2296	535	157	1.9720100159247926E-6	2.8236261931723143E-4	0.0	"vesicle"
GO:0005198	10920	359	535	39	2.3249315509250615E-6	3.248325957332198E-4	0.0	"structural molecule activity"
GO:0008299	10920	20	535	8	2.3526416659415817E-6	3.248325957332198E-4	4.258265708746559E-63	"isoprenoid biosynthetic process"
GO:0043436	10920	634	535	58	2.5473859823113927E-6	3.455506739514331E-4	0.0	"oxoacid metabolic process"
GO:0007010	10920	1062	535	85	2.8898787885254194E-6	3.8525073780825076E-4	0.0	"cytoskeleton organization"
GO:0070820	10920	85	535	16	2.9895316780417416E-6	3.917806599087923E-4	2.2040790619342153E-215	"tertiary granule"
GO:0043039	10920	34	535	10	3.3078347953790947E-6	4.2626964396451936E-4	1.5592976782055925E-99	"tRNA aminoacylation"
GO:0000070	10920	117	535	19	3.671154068086044E-6	4.6376120257916984E-4	2.497944840155598E-280	"mitotic sister chromatid segregation"
GO:0016101	10920	50	535	12	3.7187266632059657E-6	4.6376120257916984E-4	4.1757613223730335E-138	"diterpenoid metabolic process"
GO:0009888	10920	989	535	80	3.976549976274411E-6	4.880426097865673E-4	0.0	"tissue development"
GO:0000819	10920	140	535	21	4.232325546013996E-6	5.113178300278159E-4	0.0	"sister chromatid segregation"
GO:0043038	10920	35	535	10	4.429979952166122E-6	5.269631536945916E-4	5.0133583260372E-102	"amino acid activation"
GO:0010817	10920	226	535	28	5.475156035274882E-6	6.40576172469276E-4	0.0	"regulation of hormone levels"
GO:0006082	10920	650	535	58	5.550776455696003E-6	6.40576172469276E-4	0.0	"organic acid metabolic process"
GO:0009925	10920	36	535	10	5.867702413703028E-6	6.671922803345855E-4	1.6580698184319956E-104	"basal plasma membrane"
GO:0009636	10920	132	535	20	6.116503735538672E-6	6.854029983070292E-4	2.23046276684072E-309	"response to toxic substance"
GO:0032501	10920	3507	535	219	6.716022592828012E-6	7.418326669678027E-4	0.0	"multicellular organismal process"
GO:0007059	10920	217	535	27	7.428552031637812E-6	8.08979778994698E-4	0.0	"chromosome segregation"
GO:0001523	10920	45	535	11	7.819896108161342E-6	8.39769954281993E-4	2.4958563043400676E-126	"retinoid metabolic process"
GO:0000226	10920	613	535	55	8.402123851465225E-6	8.899345427332757E-4	0.0	"microtubule cytoskeleton organization"
GO:0005509	10920	339	535	36	9.57736078279643E-6	9.680902873361141E-4	0.0	"calcium ion binding"
GO:0045095	10920	12	535	6	9.649419813130594E-6	9.680902873361141E-4	1.6760658691030839E-40	"keratin filament"
