ID	Pop.total	Pop.term	Study.total	Study.term	p	p.adjusted	p.min	name
GO:0043207	4567	227	533	68	1.7750874660485765E-14	7.040884434081679E-11	0.0	"response to external biotic stimulus"
GO:0051707	4567	227	533	68	1.7750874660485765E-14	7.040884434081679E-11	0.0	"response to other organism"
GO:0009607	4567	242	533	70	5.00526159698709E-14	1.3235580082966195E-10	0.0	"response to biotic stimulus"
GO:0009605	4567	536	533	116	1.2407258498422166E-12	1.7756971353192912E-9	0.0	"response to external stimulus"
GO:0034341	4567	60	533	29	1.4981167187078786E-12	1.7756971353192912E-9	3.2461333688213514E-138	"response to interferon-gamma"
GO:0071357	4567	36	533	22	1.56685742433317E-12	1.7756971353192912E-9	7.653918096874943E-91	"cellular response to type I interferon"
GO:0060337	4567	36	533	22	1.56685742433317E-12	1.7756971353192912E-9	7.653918096874943E-91	"type I interferon signaling pathway"
GO:0034340	4567	38	533	22	7.311917199329585E-12	7.2506798927852E-9	5.242963896112067E-95	"response to type I interferon"
GO:0060333	4567	32	533	20	9.222421547597422E-12	8.129052237454483E-9	2.2869403442284698E-82	"interferon-gamma-mediated signaling pathway"
GO:0051607	4567	75	533	31	4.186515688662628E-11	3.038458666862631E-8	1.540346867181038E-165	"defense response to virus"
GO:0071346	4567	55	533	26	4.21316593161338E-11	3.038458666862631E-8	9.241762921810575E-129	"cellular response to interferon-gamma"
GO:0098542	4567	109	533	38	1.1306980747193032E-10	7.474856522290193E-8	6.667363803199587E-223	"defense response to other organism"
GO:0009615	4567	111	533	38	2.0929018235864563E-10	1.277153089731643E-7	4.09719957189582E-226	"response to virus"
GO:0006952	4567	410	533	89	7.989304517119438E-10	4.5270823381648934E-7	0.0	"defense response"
GO:0045087	4567	261	533	64	1.718741071966209E-9	9.089848615938624E-7	0.0	"innate immune response"
GO:0009617	4567	119	533	36	2.771045813579115E-8	1.373919152445195E-5	8.3874149841655E-239	"response to bacterium"
GO:0019221	4567	238	533	57	3.626574225523006E-8	1.6923301959455297E-5	0.0	"cytokine-mediated signaling pathway"
GO:0042221	4567	1129	533	182	1.2446298992386342E-7	5.485360550366714E-5	0.0	"response to chemical"
GO:0034097	4567	367	533	76	1.4310249709491783E-7	5.97490583923149E-5	0.0	"response to cytokine"
GO:0071345	4567	348	533	72	3.32571569669066E-7	1.3191451310923504E-4	0.0	"cellular response to cytokine stimulus"
GO:0032652	4567	26	533	13	1.5908992683557187E-6	6.00981137898377E-4	3.0632043490042274E-69	"regulation of interleukin-1 production"
GO:0002428	4567	6	533	6	2.4645619573449995E-6	8.146636474746475E-4	7.961106070929813E-20	"antigen processing and presentation of peptide antigen via MHC class Ib"
GO:0038023	4567	255	533	55	2.4646322374122704E-6	8.146636474746475E-4	0.0	"signaling receptor activity"
GO:0060089	4567	255	533	55	2.4646322374122704E-6	8.146636474746475E-4	0.0	"molecular transducer activity"
GO:0032612	4567	28	533	13	4.583931744734134E-6	0.0014469768991565153	1.1232861669750409E-73	"interleukin-1 production"
GO:0007154	4567	1611	533	235	4.7766674981903215E-6	0.0014469768991565153	0.0	"cell communication"
GO:0007165	4567	1530	533	225	4.924792169069193E-6	0.0014469768991565153	0.0	"signal transduction"
GO:0010033	4567	902	533	145	5.577759097110061E-6	0.0015802986756205041	0.0	"response to organic substance"
GO:0023052	4567	1601	533	233	6.691668327668725E-6	0.001830517408392965	0.0	"signaling"
GO:1903901	4567	29	533	13	7.433690276722056E-6	0.0019657154988412025	7.176756739891613E-76	"negative regulation of viral life cycle"
GO:0042127	4567	380	533	72	1.0354200987589405E-5	0.00262634188494574	0.0	"regulation of cell proliferation"
GO:0006955	4567	570	533	99	1.0594093069237827E-5	0.00262634188494574	0.0	"immune response"
GO:0004871	4567	361	533	69	1.1895402646279024E-5	0.002859582702816106	0.0	"signal transducer activity"
GO:0002237	4567	72	533	22	1.2411346630596065E-5	0.002895859200603488	3.450657613009206E-160	"response to molecule of bacterial origin"
GO:0007166	4567	712	533	118	1.324104897535987E-5	0.003001178329186567	0.0	"cell surface receptor signaling pathway"
GO:0071310	4567	744	533	122	1.5441500499535767E-5	0.0033325738088962236	0.0	"cellular response to organic substance"
GO:0002475	4567	7	533	6	1.5543329248602076E-5	0.0033325738088962236	1.2218316706110091E-22	"antigen processing and presentation via MHC class Ib"
GO:0032496	4567	68	533	21	1.6308743349983517E-5	0.0033710058302136316	5.718057623348854E-153	"response to lipopolysaccharide"
GO:0001817	4567	188	533	42	1.657244767154061E-5	0.0033710058302136316	0.0	"regulation of cytokine production"
GO:0032651	4567	23	533	11	1.7912075109925787E-5	0.0034167825583646693	1.8411092542886782E-62	"regulation of interleukin-1 beta production"
GO:0048525	4567	31	533	13	1.8089608906002282E-5	0.0034167825583646693	3.2417379379356424E-80	"negative regulation of viral process"
GO:0032675	4567	31	533	13	1.8089608906002282E-5	0.0034167825583646693	3.2417379379356424E-80	"regulation of interleukin-6 production"
GO:0050729	4567	27	533	12	1.8770993961971413E-5	0.0034630301186120748	1.8213282850244866E-71	"positive regulation of inflammatory response"
GO:0002476	4567	5	533	5	2.1294188729892367E-5	0.0038392454362326397	6.053094315937125E-17	"antigen processing and presentation of endogenous peptide antigen via MHC class Ib"
GO:0050710	4567	13	533	8	2.4672869952710252E-5	0.004349552829663343	1.6846173803999232E-38	"negative regulation of cytokine secretion"
GO:0032611	4567	24	533	11	2.9624475835723308E-5	0.005108934060973761	9.724168596550358E-65	"interleukin-1 beta production"
GO:0070887	4567	876	533	138	3.143934973481428E-5	0.005306560881835781	0.0	"cellular response to chemical stimulus"
GO:0040011	4567	429	533	77	3.784919147743242E-5	0.006255367416468153	0.0	"locomotion"
GO:0045071	4567	21	533	10	4.5885461320604606E-5	0.007428762544007273	7.517827615608392E-58	"negative regulation of viral genome replication"
GO:0050896	4567	2230	533	303	4.854375840729759E-5	0.007701952708901835	0.0	"response to stimulus"
GO:0002376	4567	800	533	127	5.0635536765702265E-5	0.007876308101221884	0.0	"immune system process"
GO:1903555	4567	34	533	13	5.834309825650309E-5	0.00840728605143588	1.247926151122575E-86	"regulation of tumor necrosis factor superfamily cytokine production"
GO:0032635	4567	34	533	13	5.834309825650309E-5	0.00840728605143588	1.247926151122575E-86	"interleukin-6 production"
GO:0032680	4567	34	533	13	5.834309825650309E-5	0.00840728605143588	1.247926151122575E-86	"regulation of tumor necrosis factor production"
GO:0006954	4567	148	533	34	5.929567334569293E-5	0.00840728605143588	6.729438990409375E-283	"inflammatory response"
GO:0002483	4567	11	533	7	6.146761514978961E-5	0.00840728605143588	2.241035702335E-33	"antigen processing and presentation of endogenous peptide antigen"
GO:0035456	4567	11	533	7	6.146761514978961E-5	0.00840728605143588	2.241035702335E-33	"response to interferon-beta"
GO:0019885	4567	11	533	7	6.146761514978961E-5	0.00840728605143588	2.241035702335E-33	"antigen processing and presentation of endogenous peptide antigen via MHC class I"
GO:0071706	4567	35	533	13	8.308149489720935E-5	0.010924111025957018	9.635432448590677E-89	"tumor necrosis factor superfamily cytokine production"
GO:0032640	4567	35	533	13	8.308149489720935E-5	0.010924111025957018	9.635432448590677E-89	"tumor necrosis factor production"
GO:0001816	4567	207	533	43	8.399984527711812E-5	0.010924111025957018	0.0	"cytokine production"
GO:0031226	4567	241	533	48	9.858882783793301E-5	0.01250051301777245	0.0	"intrinsic component of plasma membrane"
GO:0005887	4567	228	533	46	1.0008226989474575E-4	0.01250051301777245	0.0	"integral component of plasma membrane"
GO:0005576	4567	1036	533	156	1.0084871210606791E-4	0.01250051301777245	0.0	"extracellular region"
GO:0004888	4567	171	533	37	1.0959506368720102E-4	0.013375656003547164	4.97274187E-316	"transmembrane signaling receptor activity"
GO:0034142	4567	6	533	5	1.1544232259291234E-4	0.013467705075434907	7.961106070929813E-20	"toll-like receptor 4 signaling pathway"
GO:0002480	4567	6	533	5	1.1544232259291234E-4	0.013467705075434907	7.961106070929813E-20	"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent"
GO:0042612	4567	6	533	5	1.1544232259291234E-4	0.013467705075434907	7.961106070929813E-20	"MHC class I protein complex"
GO:0008283	4567	465	533	80	1.2191863758835709E-4	0.013977875972216267	0.0	"cell proliferation"
GO:0002250	4567	88	533	23	1.2333938208182764E-4	0.013977875972216267	3.864929203967219E-188	"adaptive immune response"
GO:0006869	4567	77	533	21	1.25631679509319E-4	0.01402558669259798	4.46827654849743E-169	"lipid transport"
GO:0050702	4567	12	533	7	1.3273047432492763E-4	0.01402558669259798	5.902640129043703E-36	"interleukin-1 beta secretion"
GO:0050704	4567	12	533	7	1.3273047432492763E-4	0.01402558669259798	5.902640129043703E-36	"regulation of interleukin-1 secretion"
GO:0050706	4567	12	533	7	1.3273047432492763E-4	0.01402558669259798	5.902640129043703E-36	"regulation of interleukin-1 beta secretion"
GO:0032735	4567	12	533	7	1.3273047432492763E-4	0.01402558669259798	5.902640129043703E-36	"positive regulation of interleukin-12 production"
GO:0002819	4567	46	533	15	1.3436840900509853E-4	0.01402558669259798	3.1354074185298073E-111	"regulation of adaptive immune response"
GO:0031224	4567	972	533	147	1.4152301521770801E-4	0.014580546489897112	0.0	"intrinsic component of membrane"
GO:0048870	4567	375	533	67	1.4777217506823574E-4	0.01483894512425714	0.0	"cell motility"
GO:0051674	4567	375	533	67	1.4777217506823574E-4	0.01483894512425714	0.0	"localization of cell"
GO:0032692	4567	9	533	6	1.5150991761166921E-4	0.015024102205167148	4.231647073819015E-28	"negative regulation of interleukin-1 production"
GO:0031349	4567	149	533	33	1.6180636702245232E-4	0.015847035920853264	2.2690346448704216E-284	"positive regulation of defense response"
GO:0002484	4567	4	533	4	1.836774729192124E-4	0.017142510501977785	5.524053872710031E-14	"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway"
GO:0002486	4567	4	533	4	1.836774729192124E-4	0.017142510501977785	5.524053872710031E-14	"antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent"
GO:0050711	4567	4	533	4	1.836774729192124E-4	0.017142510501977785	5.524053872710031E-14	"negative regulation of interleukin-1 secretion"
GO:0050713	4567	4	533	4	1.836774729192124E-4	0.017142510501977785	5.524053872710031E-14	"negative regulation of interleukin-1 beta secretion"
GO:1901342	4567	85	533	22	2.0136228294909817E-4	0.01857449989110693	5.281605718596365E-183	"regulation of vasculature development"
GO:0016477	4567	345	533	62	2.2508095317747554E-4	0.020405627940860586	0.0	"cell migration"
GO:0010469	4567	80	533	21	2.263576526907515E-4	0.020405627940860586	2.435022232143443E-174	"regulation of signaling receptor activity"
GO:0051716	4567	1895	533	259	2.5533682703214047E-4	0.022560900998658595	0.0	"cellular response to stimulus"
GO:0050701	4567	13	533	7	2.5879767942492524E-4	0.022560900998658595	1.6846173803999232E-38	"interleukin-1 secretion"
GO:0019883	4567	13	533	7	2.5879767942492524E-4	0.022560900998658595	1.6846173803999232E-38	"antigen processing and presentation of endogenous antigen"
